"rnaseq_profile_id","sampling_region","sources"
519764649,"Mouse VISp - L2/3","VIS"
519764651,"Mouse VISp - L2/3","VIS"
519764653,"Mouse VISp - L2/3","VIS"
519764655,"Mouse VISp - L6","VIS"
519764658,"Mouse VISp - L6","VIS"
519764660,"Mouse VISp - L6","VIS"
519764662,"Mouse VISp - L6","VIS"
519764664,"Mouse VISp - L6","VIS"
519764666,"Mouse VISp - L6","VIS"
519764668,"Mouse VISp - L6","VIS"
519764670,"Mouse VISp - L6","VIS"
519764672,"Mouse VISp - L5","VIS"
519764674,"Mouse VISp - L5","VIS"
519764676,"Mouse VISp - L5","VIS"
519764678,"Mouse VISp - L5","VIS"
519764680,"Mouse VISp - L5","VIS"
519764682,"Mouse VISp - L5","VIS"
519764684,"Mouse VISp - L5","VIS"
519764686,"Mouse VISp - L5","VIS"
519764704,"Mouse VISp - L2/3","VIS"
519764706,"Mouse VISp - L2/3","VIS"
519764709,"Mouse VISp - L2/3","VIS"
519764711,"Mouse VISp - L2/3","VIS"
519764713,"Mouse VISp - L2/3","VIS"
519764715,"Mouse VISp - L2/3","VIS"
519764717,"Mouse VISp - L2/3","VIS"
519764719,"Mouse VISp - L2/3","VIS"
519764721,"Mouse VISp - L2/3","VIS"
519764723,"Mouse VISp - L2/3","VIS"
519764725,"Mouse VISp - L2/3","VIS"
519764727,"Mouse VISp - L2/3","VIS"
519764729,"Mouse VISp - L2/3","VIS"
519764731,"Mouse VISp - L2/3","VIS"
519764733,"Mouse VISp - L2/3","VIS"
519764735,"Mouse VISp - L2/3","VIS"
519764737,"Mouse VISp - L2/3","VIS"
519764739,"Mouse VISp - L2/3","VIS"
519764743,"Mouse VISp - L2/3","VIS"
519764746,"Mouse VISp - L2/3","VIS"
519764748,"Mouse VISp - L2/3","VIS"
519764750,"Mouse VISp - L2/3","VIS"
519764754,"Mouse VISp - L2/3","VIS"
519764756,"Mouse VISp - L2/3","VIS"
519764759,"Mouse VISp - L6","VIS"
519764761,"Mouse VISp - L6","VIS"
519764763,"Mouse VISp - L6","VIS"
519764765,"Mouse VISp - L6","VIS"
519764767,"Mouse VISp - L6","VIS"
519764769,"Mouse VISp - L6","VIS"
519764771,"Mouse VISp - L6","VIS"
519764773,"Mouse VISp - L6","VIS"
519764775,"Mouse VISp - L6","VIS"
519764777,"Mouse VISp - L6","VIS"
519764779,"Mouse VISp - L6","VIS"
519764782,"Mouse VISp - L6","VIS"
519764784,"Mouse VISp - L6","VIS"
519764786,"Mouse VISp - L6","VIS"
519764788,"Mouse VISp - L6","VIS"
519764790,"Mouse VISp - L6","VIS"
519764792,"Mouse VISp - L6","VIS"
519764794,"Mouse VISp - L6","VIS"
519764796,"Mouse VISp - L6","VIS"
519764798,"Mouse VISp - L6","VIS"
519764800,"Mouse VISp - L6","VIS"
519764802,"Mouse VISp - L6","VIS"
519764804,"Mouse VISp - L6","VIS"
519764806,"Mouse VISp - L6","VIS"
519764808,"Mouse VISp - L1","VIS"
519764810,"Mouse VISp - L1","VIS"
519764812,"Mouse VISp - L1","VIS"
519764814,"Mouse VISp - L1","VIS"
519764816,"Mouse VISp - L1","VIS"
519764818,"Mouse VISp - L1","VIS"
519764820,"Mouse VISp - L1","VIS"
519764822,"Mouse VISp - L4","VIS"
519764824,"Mouse VISp - L4","VIS"
519764826,"Mouse VISp - L4","VIS"
519764828,"Mouse VISp - L4","VIS"
519764830,"Mouse VISp - L4","VIS"
519764832,"Mouse VISp - L4","VIS"
519764834,"Mouse VISp - L4","VIS"
519764836,"Mouse VISp - L4","VIS"
519764838,"Mouse VISp - L4","VIS"
519764840,"Mouse VISp - L5","VIS"
519764842,"Mouse VISp - L5","VIS"
519764844,"Mouse VISp - L5","VIS"
519764846,"Mouse VISp - L5","VIS"
519764848,"Mouse VISp - L5","VIS"
519764850,"Mouse VISp - L5","VIS"
519764852,"Mouse VISp - L5","VIS"
519764854,"Mouse VISp - L5","VIS"
519764856,"Mouse VISp - L5","VIS"
519764858,"Mouse VISp - L5","VIS"
519764860,"Mouse VISp - L5","VIS"
519764862,"Mouse VISp - L5","VIS"
519764864,"Mouse VISp - L5","VIS"
519764866,"Mouse VISp - L5","VIS"
519764868,"Mouse VISp - L5","VIS"
519764870,"Mouse VISp - L5","VIS"
519764872,"Mouse VISp - L5","VIS"
519764874,"Mouse VISp - L5","VIS"
519764876,"Mouse VISp - L5","VIS"
519764878,"Mouse VISp - L5","VIS"
519764880,"Mouse VISp - L5","VIS"
519764882,"Mouse VISp - L5","VIS"
519764884,"Mouse VISp - L5","VIS"
519764888,"Mouse VISp - L1","VIS"
519764890,"Mouse VISp - L1","VIS"
519764892,"Mouse VISp - L1","VIS"
519764894,"Mouse VISp - L1","VIS"
519764896,"Mouse VISp - L1","VIS"
519764898,"Mouse VISp - L1","VIS"
519764900,"Mouse VISp - L1","VIS"
519764902,"Mouse VISp - L1","VIS"
519764920,"Mouse VISp - L1","VIS"
519764922,"Mouse VISp - L1","VIS"
519764924,"Mouse VISp - L1","VIS"
519764926,"Mouse VISp - L1","VIS"
519764928,"Mouse VISp - L1","VIS"
519764930,"Mouse VISp - L1","VIS"
519764932,"Mouse VISp - L1","VIS"
519764934,"Mouse VISp - L1","VIS"
519764936,"Mouse VISp - L1","VIS"
519764938,"Mouse VISp - L1","VIS"
519764940,"Mouse VISp - L1","VIS"
519764942,"Mouse VISp - L1","VIS"
519764944,"Mouse VISp - L1","VIS"
519764946,"Mouse VISp - L1","VIS"
519764948,"Mouse VISp - L1","VIS"
519764950,"Mouse VISp - L1","VIS"
519764952,"Mouse VISp - L2/3","VIS"
519764954,"Mouse VISp - L2/3","VIS"
519764956,"Mouse VISp - L2/3","VIS"
519764958,"Mouse VISp - L2/3","VIS"
519764960,"Mouse VISp - L2/3","VIS"
519764962,"Mouse VISp - L2/3","VIS"
519764964,"Mouse VISp - L2/3","VIS"
519764966,"Mouse VISp - L2/3","VIS"
519764968,"Mouse VISp - L2/3","VIS"
519764970,"Mouse VISp - L2/3","VIS"
519764972,"Mouse VISp - L2/3","VIS"
519764974,"Mouse VISp - L2/3","VIS"
519764976,"Mouse VISp - L2/3","VIS"
519764978,"Mouse VISp - L2/3","VIS"
519764980,"Mouse VISp - L2/3","VIS"
519764982,"Mouse VISp - L2/3","VIS"
519764984,"Mouse VISp - L2/3","VIS"
519764986,"Mouse VISp - L2/3","VIS"
519764988,"Mouse VISp - L2/3","VIS"
519764990,"Mouse VISp - L2/3","VIS"
519764992,"Mouse VISp - L2/3","VIS"
519764994,"Mouse VISp - L2/3","VIS"
519764996,"Mouse VISp - L2/3","VIS"
519764998,"Mouse VISp - L2/3","VIS"
519765000,"Mouse VISp - L1","VIS"
519765002,"Mouse VISp - L1","VIS"
519765004,"Mouse VISp - L1","VIS"
519765006,"Mouse VISp - L1","VIS"
519765008,"Mouse VISp - L1","VIS"
519765010,"Mouse VISp - L1","VIS"
519765012,"Mouse VISp - L1","VIS"
519765014,"Mouse VISp - L1","VIS"
519765016,"Mouse VISp - L1","VIS"
519765018,"Mouse VISp - L1","VIS"
519765020,"Mouse VISp - L1","VIS"
519765022,"Mouse VISp - L1","VIS"
519765024,"Mouse VISp - L1","VIS"
519765026,"Mouse VISp - L1","VIS"
519765028,"Mouse VISp - L1","VIS"
519765030,"Mouse VISp - L1","VIS"
519765032,"Mouse VISp - L6","VIS"
519765034,"Mouse VISp - L6","VIS"
519765036,"Mouse VISp - L4","VIS"
519765038,"Mouse VISp - L4","VIS"
519765040,"Mouse VISp - L4","VIS"
519765042,"Mouse VISp - L4","VIS"
519765044,"Mouse VISp - L4","VIS"
519765046,"Mouse VISp - L4","VIS"
519765048,"Mouse VISp - L4","VIS"
519765050,"Mouse VISp - L4","VIS"
519765052,"Mouse VISp - L4","VIS"
519765054,"Mouse VISp - L4","VIS"
519765056,"Mouse VISp - L4","VIS"
519765058,"Mouse VISp - L4","VIS"
519765060,"Mouse VISp - L4","VIS"
519765062,"Mouse VISp - L4","VIS"
519765064,"Mouse VISp - L4","VIS"
519765066,"Mouse VISp - L4","VIS"
519765068,"Mouse VISp - L4","VIS"
519765070,"Mouse VISp - L4","VIS"
519765072,"Mouse VISp - L4","VIS"
519765076,"Mouse VISp - L4","VIS"
519765078,"Mouse VISp - L4","VIS"
519765080,"Mouse VISp - L6","VIS"
519765082,"Mouse VISp - L6","VIS"
519765084,"Mouse VISp - L6","VIS"
519765086,"Mouse VISp - L6","VIS"
519765088,"Mouse VISp - L6","VIS"
519765090,"Mouse VISp - L6","VIS"
519765092,"Mouse VISp - L6","VIS"
519765094,"Mouse VISp - L6","VIS"
519765096,"Mouse VISp - L6","VIS"
519765098,"Mouse VISp - L6","VIS"
519765100,"Mouse VISp - L6","VIS"
519765102,"Mouse VISp - L6","VIS"
519765104,"Mouse VISp - L6","VIS"
519765106,"Mouse VISp - L6","VIS"
519765108,"Mouse VISp - L6","VIS"
519765110,"Mouse VISp - L6","VIS"
519765128,"Mouse VISp - L6","VIS"
519765130,"Mouse VISp - L6","VIS"
519765132,"Mouse VISp - L6","VIS"
519765134,"Mouse VISp - L6","VIS"
519765136,"Mouse VISp - L6","VIS"
519765138,"Mouse VISp - L6","VIS"
519765140,"Mouse VISp - L6","VIS"
519765142,"Mouse VISp - L6","VIS"
519765144,"Mouse VISp - L6","VIS"
519765146,"Mouse VISp - L6","VIS"
519765148,"Mouse VISp - L6","VIS"
519765150,"Mouse VISp - L6","VIS"
519765152,"Mouse VISp - L6","VIS"
519765154,"Mouse VISp - L6","VIS"
519765156,"Mouse VISp - L6","VIS"
519765158,"Mouse VISp - L6","VIS"
519765160,"Mouse VISp - L6","VIS"
519765162,"Mouse VISp - L6","VIS"
519765164,"Mouse VISp - L6","VIS"
519765166,"Mouse VISp - L6","VIS"
519765168,"Mouse VISp - L6","VIS"
519765170,"Mouse VISp - L6","VIS"
519765172,"Mouse VISp - L6","VIS"
519765174,"Mouse VISp - L6","VIS"
519765176,"Mouse VISp - L6","VIS"
519765178,"Mouse VISp - L6","VIS"
519765180,"Mouse VISp - L6","VIS"
519765182,"Mouse VISp - L6","VIS"
519765184,"Mouse VISp - L6","VIS"
519765186,"Mouse VISp - L6","VIS"
519765188,"Mouse VISp - L6","VIS"
519765190,"Mouse VISp - L6","VIS"
519765198,"Mouse VISp - L4","VIS"
519765200,"Mouse VISp - L4","VIS"
519765202,"Mouse VISp - L4","VIS"
519765204,"Mouse VISp - L6","VIS"
519765206,"Mouse VISp - L6","VIS"
519765208,"Mouse VISp - L6","VIS"
519765210,"Mouse VISp - L2/3","VIS"
519765212,"Mouse VISp - L2/3","VIS"
519765214,"Mouse VISp - L2/3","VIS"
519765216,"Mouse VISp - L2/3","VIS"
519765218,"Mouse VISp - L2/3","VIS"
519765220,"Mouse VISp - L2/3","VIS"
519765222,"Mouse VISp - L2/3","VIS"
519765224,"Mouse VISp - L2/3","VIS"
519765226,"Mouse VISp - L5","VIS"
519765228,"Mouse VISp - L5","VIS"
519765230,"Mouse VISp - L5","VIS"
519765232,"Mouse VISp - L5","VIS"
519765234,"Mouse VISp - L5","VIS"
519765236,"Mouse VISp - L5","VIS"
519765238,"Mouse VISp - L5","VIS"
519765240,"Mouse VISp - L5","VIS"
519765242,"Mouse VISp - L5","VIS"
519765244,"Mouse VISp - L5","VIS"
519765246,"Mouse VISp - L5","VIS"
519765248,"Mouse VISp - L5","VIS"
519765250,"Mouse VISp - L5","VIS"
519765252,"Mouse VISp - L6","VIS"
519765254,"Mouse VISp - L6","VIS"
519765260,"Mouse VISp - L2/3","VIS"
519765262,"Mouse VISp - L2/3","VIS"
519765264,"Mouse VISp - L5","VIS"
519765266,"Mouse VISp - L5","VIS"
519765268,"Mouse VISp - L5","VIS"
519765270,"Mouse VISp - L5","VIS"
519765272,"Mouse VISp - L5","VIS"
519765274,"Mouse VISp - L5","VIS"
519765276,"Mouse VISp - L5","VIS"
519765278,"Mouse VISp - L5","VIS"
519765280,"Mouse VISp - L5","VIS"
519765282,"Mouse VISp - L5","VIS"
519765284,"Mouse VISp - L4","VIS"
519765286,"Mouse VISp - L2/3","VIS"
519765288,"Mouse VISp - L6","VIS"
519765290,"Mouse VISp - L6","VIS"
519765292,"Mouse VISp - L6","VIS"
519765294,"Mouse VISp - L6","VIS"
519765296,"Mouse VISp - L6","VIS"
519765298,"Mouse VISp - L6","VIS"
519765300,"Mouse VISp - L6","VIS"
519765302,"Mouse VISp - L6","VIS"
519765304,"Mouse VISp - L6","VIS"
519765306,"Mouse VISp - L6","VIS"
519765308,"Mouse VISp - L6","VIS"
519765310,"Mouse VISp - L6","VIS"
519765312,"Mouse VISp - L6","VIS"
519765314,"Mouse VISp - L6","VIS"
519765316,"Mouse VISp - L6","VIS"
519765318,"Mouse VISp - L6","VIS"
519765336,"Mouse VISp - L6","VIS"
519765338,"Mouse VISp - L6","VIS"
519765340,"Mouse VISp - L6","VIS"
519765342,"Mouse VISp - L6","VIS"
519765344,"Mouse VISp - L6","VIS"
519765346,"Mouse VISp - L6","VIS"
519765348,"Mouse VISp - L6","VIS"
519765350,"Mouse VISp - L6","VIS"
519765352,"Mouse VISp - L2/3","VIS"
519765354,"Mouse VISp - L2/3","VIS"
519765356,"Mouse VISp - L2/3","VIS"
519765358,"Mouse VISp - L2/3","VIS"
519765360,"Mouse VISp - L2/3","VIS"
519765362,"Mouse VISp - L2/3","VIS"
519765364,"Mouse VISp - L2/3","VIS"
519765366,"Mouse VISp - L2/3","VIS"
519765368,"Mouse VISp - L2/3","VIS"
519765370,"Mouse VISp - L2/3","VIS"
519765372,"Mouse VISp - L2/3","VIS"
519765374,"Mouse VISp - L2/3","VIS"
519765376,"Mouse VISp - L2/3","VIS"
519765378,"Mouse VISp - L2/3","VIS"
519765380,"Mouse VISp - L2/3","VIS"
519765382,"Mouse VISp - L2/3","VIS"
519765384,"Mouse VISp - L2/3","VIS"
519765386,"Mouse VISp - L2/3","VIS"
519765388,"Mouse VISp - L2/3","VIS"
519765390,"Mouse VISp - L2/3","VIS"
519765392,"Mouse VISp - L2/3","VIS"
519765394,"Mouse VISp - L2/3","VIS"
519765396,"Mouse VISp - L2/3","VIS"
519765398,"Mouse VISp - L2/3","VIS"
519765400,"Mouse VISp - L2/3","VIS"
519765402,"Mouse VISp - L2/3","VIS"
519765404,"Mouse VISp - L2/3","VIS"
519765406,"Mouse VISp - L2/3","VIS"
519765408,"Mouse VISp - L2/3","VIS"
519765410,"Mouse VISp - L2/3","VIS"
519765412,"Mouse VISp - L5","VIS"
519765414,"Mouse VISp - L5","VIS"
519765416,"Mouse VISp - L5","VIS"
519765418,"Mouse VISp - L5","VIS"
519765420,"Mouse VISp - L5","VIS"
519765422,"Mouse VISp - L5","VIS"
519765424,"Mouse VISp - L5","VIS"
519765426,"Mouse VISp - L5","VIS"
519765428,"Mouse VISp - L5","VIS"
519765430,"Mouse VISp - L5","VIS"
519765432,"Mouse VISp - L5","VIS"
519765434,"Mouse VISp - L5","VIS"
519765436,"Mouse VISp - L5","VIS"
519765438,"Mouse VISp - L5","VIS"
519765440,"Mouse VISp - L5","VIS"
519765442,"Mouse VISp - L5","VIS"
519765444,"Mouse VISp - L1","VIS"
519765446,"Mouse VISp - L1","VIS"
519765448,"Mouse VISp - L1","VIS"
519765450,"Mouse VISp - L1","VIS"
519765452,"Mouse VISp - L1","VIS"
519765454,"Mouse VISp - L1","VIS"
519765456,"Mouse VISp - L1","VIS"
519765458,"Mouse VISp - L1","VIS"
519765460,"Mouse VISp - L1","VIS"
519765462,"Mouse VISp - L1","VIS"
519765464,"Mouse VISp - L1","VIS"
519765466,"Mouse VISp - L1","VIS"
519765468,"Mouse VISp - L1","VIS"
519765470,"Mouse VISp - L1","VIS"
519765472,"Mouse VISp - L1","VIS"
519765474,"Mouse VISp - L1","VIS"
519765476,"Mouse VISp - L2/3","VIS"
519765478,"Mouse VISp - L2/3","VIS"
519765480,"Mouse VISp - L2/3","VIS"
519765482,"Mouse VISp - L2/3","VIS"
519765484,"Mouse VISp - L2/3","VIS"
519765486,"Mouse VISp - L2/3","VIS"
519765488,"Mouse VISp - L2/3","VIS"
519765490,"Mouse VISp - L2/3","VIS"
519765492,"Mouse VISp - L2/3","VIS"
519765494,"Mouse VISp - L2/3","VIS"
519765496,"Mouse VISp - L2/3","VIS"
519765498,"Mouse VISp - L2/3","VIS"
519765500,"Mouse VISp - L2/3","VIS"
519765502,"Mouse VISp - L2/3","VIS"
519765504,"Mouse VISp - L2/3","VIS"
519765506,"Mouse VISp - L2/3","VIS"
519765508,"Mouse VISp - L2/3","VIS"
519765510,"Mouse VISp - L2/3","VIS"
519765512,"Mouse VISp - L2/3","VIS"
519765514,"Mouse VISp - L2/3","VIS"
519765516,"Mouse VISp - L2/3","VIS"
519765518,"Mouse VISp - L2/3","VIS"
519765520,"Mouse VISp - L2/3","VIS"
519765522,"Mouse VISp - L2/3","VIS"
519765524,"Mouse VISp - L2/3","VIS"
519765526,"Mouse VISp - L2/3","VIS"
519765544,"Mouse VISp - L6","VIS"
519765546,"Mouse VISp - L6","VIS"
519765548,"Mouse VISp - L6","VIS"
519765550,"Mouse VISp - L6","VIS"
519765552,"Mouse VISp - L6","VIS"
519765554,"Mouse VISp - L6","VIS"
519765556,"Mouse VISp - L6","VIS"
519765558,"Mouse VISp - L6","VIS"
519765560,"Mouse VISp - L6","VIS"
519765562,"Mouse VISp - L6","VIS"
519765564,"Mouse VISp - L6","VIS"
519765566,"Mouse VISp - L6","VIS"
519765568,"Mouse VISp - L6","VIS"
519765570,"Mouse VISp - L6","VIS"
519765572,"Mouse VISp - L6","VIS"
519765574,"Mouse VISp - L6","VIS"
519765576,"Mouse VISp - L6","VIS"
519765578,"Mouse VISp - L6","VIS"
519765580,"Mouse VISp - L6","VIS"
519765582,"Mouse VISp - L6","VIS"
519765584,"Mouse VISp - L6","VIS"
519765586,"Mouse VISp - L6","VIS"
519765588,"Mouse VISp - L6","VIS"
519765590,"Mouse VISp - L6","VIS"
519765592,"Mouse VISp - L6","VIS"
519765594,"Mouse VISp - L6","VIS"
519765596,"Mouse VISp - L6","VIS"
519765598,"Mouse VISp - L6","VIS"
519765600,"Mouse VISp - L6","VIS"
519765602,"Mouse VISp - L6","VIS"
519765604,"Mouse VISp - L6","VIS"
519765606,"Mouse VISp - L6","VIS"
519765608,"Mouse VISp - L2/3","VIS"
519765610,"Mouse VISp - L2/3","VIS"
519765612,"Mouse VISp - L2/3","VIS"
519765614,"Mouse VISp - L2/3","VIS"
519765616,"Mouse VISp - L2/3","VIS"
519765618,"Mouse VISp - L2/3","VIS"
519765620,"Mouse VISp - L2/3","VIS"
519765622,"Mouse VISp - L2/3","VIS"
519765624,"Mouse VISp - L2/3","VIS"
519765626,"Mouse VISp - L2/3","VIS"
519765628,"Mouse VISp - L2/3","VIS"
519765630,"Mouse VISp - L2/3","VIS"
519765632,"Mouse VISp - L2/3","VIS"
519765634,"Mouse VISp - L2/3","VIS"
519765636,"Mouse VISp - L2/3","VIS"
519765638,"Mouse VISp - L2/3","VIS"
519765640,"Mouse VISp - L2/3","VIS"
519765642,"Mouse VISp - L2/3","VIS"
519765644,"Mouse VISp - L2/3","VIS"
519765646,"Mouse VISp - L2/3","VIS"
519765648,"Mouse VISp - L2/3","VIS"
519765650,"Mouse VISp - L2/3","VIS"
519765652,"Mouse VISp - L2/3","VIS"
519765654,"Mouse VISp - L2/3","VIS"
519765656,"Mouse VISp - L4","VIS"
519765658,"Mouse VISp - L4","VIS"
519765660,"Mouse VISp - L4","VIS"
519765662,"Mouse VISp - L4","VIS"
519765664,"Mouse VISp - L4","VIS"
519765666,"Mouse VISp - L4","VIS"
519765668,"Mouse VISp - L4","VIS"
519765670,"Mouse VISp - L4","VIS"
519765672,"Mouse VISp - L4","VIS"
519765675,"Mouse VISp - L4","VIS"
519765677,"Mouse VISp - L4","VIS"
519765680,"Mouse VISp - L4","VIS"
519765682,"Mouse VISp - L4","VIS"
519765688,"Mouse VISp - L4","VIS"
519765690,"Mouse VISp - L4","VIS"
519765692,"Mouse VISp - L4","VIS"
519765694,"Mouse VISp - L4","VIS"
519765696,"Mouse VISp - L4","VIS"
519765698,"Mouse VISp - L4","VIS"
519765700,"Mouse VISp - L4","VIS"
519765702,"Mouse VISp - L4","VIS"
519765704,"Mouse VISp - L4","VIS"
519765706,"Mouse VISp - L4","VIS"
519765708,"Mouse VISp - L4","VIS"
519765710,"Mouse VISp - L6","VIS"
519765712,"Mouse VISp - L6","VIS"
519765714,"Mouse VISp - L6","VIS"
519765716,"Mouse VISp - L6","VIS"
519765718,"Mouse VISp - L6","VIS"
519765720,"Mouse VISp - L6","VIS"
519765722,"Mouse VISp - L6","VIS"
519765724,"Mouse VISp - L6","VIS"
519765726,"Mouse VISp - L6","VIS"
519765728,"Mouse VISp - L6","VIS"
519765730,"Mouse VISp - L6","VIS"
519765732,"Mouse VISp - L6","VIS"
519765734,"Mouse VISp - L6","VIS"
519765736,"Mouse VISp - L6","VIS"
519765738,"Mouse VISp - L6","VIS"
519765740,"Mouse VISp - L6","VIS"
519765758,"Mouse VISp - L6","VIS"
519765760,"Mouse VISp - L6","VIS"
519765762,"Mouse VISp - L6","VIS"
519765764,"Mouse VISp - L6","VIS"
519765766,"Mouse VISp - L6","VIS"
519765768,"Mouse VISp - L6","VIS"
519765770,"Mouse VISp - L6","VIS"
519765772,"Mouse VISp - L6","VIS"
519765774,"Mouse VISp - L2/3","VIS"
519765777,"Mouse VISp - L2/3","VIS"
519765779,"Mouse VISp - L2/3","VIS"
519765781,"Mouse VISp - L2/3","VIS"
519765783,"Mouse VISp - L2/3","VIS"
519765785,"Mouse VISp - L2/3","VIS"
519765787,"Mouse VISp - L2/3","VIS"
519765789,"Mouse VISp - L2/3","VIS"
519765791,"Mouse VISp - L6","VIS"
519765793,"Mouse VISp - L6","VIS"
519765795,"Mouse VISp - L6","VIS"
519765797,"Mouse VISp - L6","VIS"
519765799,"Mouse VISp - L6","VIS"
519765801,"Mouse VISp - L6","VIS"
519765803,"Mouse VISp - L6","VIS"
519765805,"Mouse VISp - L6","VIS"
519765807,"Mouse VISp - L6","VIS"
519765809,"Mouse VISp - L6","VIS"
519765811,"Mouse VISp - L6","VIS"
519765813,"Mouse VISp - L6","VIS"
519765815,"Mouse VISp - L6","VIS"
519765817,"Mouse VISp - L6","VIS"
519765819,"Mouse VISp - L6","VIS"
519765821,"Mouse VISp - L6","VIS"
519765823,"Mouse VISp - L4","VIS"
519765825,"Mouse VISp - L4","VIS"
519765827,"Mouse VISp - L4","VIS"
519765829,"Mouse VISp - L4","VIS"
519765831,"Mouse VISp - L4","VIS"
519765833,"Mouse VISp - L4","VIS"
519765835,"Mouse VISp - L4","VIS"
519765837,"Mouse VISp - L4","VIS"
519765839,"Mouse VISp - L4","VIS"
519765841,"Mouse VISp - L4","VIS"
519765843,"Mouse VISp - L4","VIS"
519765845,"Mouse VISp - L4","VIS"
519765847,"Mouse VISp - L4","VIS"
519765849,"Mouse VISp - L4","VIS"
519765851,"Mouse VISp - L4","VIS"
519765853,"Mouse VISp - L4","VIS"
519765855,"Mouse VISp - L2/3","VIS"
519765857,"Mouse VISp - L2/3","VIS"
519765859,"Mouse VISp - L2/3","VIS"
519765861,"Mouse VISp - L2/3","VIS"
519765863,"Mouse VISp - L2/3","VIS"
519765865,"Mouse VISp - L2/3","VIS"
519765867,"Mouse VISp - L2/3","VIS"
519765869,"Mouse VISp - L2/3","VIS"
519765871,"Mouse VISp - L2/3","VIS"
519765873,"Mouse VISp - L2/3","VIS"
519765875,"Mouse VISp - L2/3","VIS"
519765877,"Mouse VISp - L2/3","VIS"
519765879,"Mouse VISp - L2/3","VIS"
519765881,"Mouse VISp - L2/3","VIS"
519765883,"Mouse VISp - L2/3","VIS"
519765885,"Mouse VISp - L2/3","VIS"
519765887,"Mouse VISp - L2/3","VIS"
519765889,"Mouse VISp - L2/3","VIS"
519765891,"Mouse VISp - L2/3","VIS"
519765893,"Mouse VISp - L2/3","VIS"
519765895,"Mouse VISp - L2/3","VIS"
519765897,"Mouse VISp - L2/3","VIS"
519765899,"Mouse VISp - L2/3","VIS"
519765901,"Mouse VISp - L2/3","VIS"
519765903,"Mouse VISp - L6","VIS"
519765905,"Mouse VISp - L6","VIS"
519765907,"Mouse VISp - L6","VIS"
519765909,"Mouse VISp - L6","VIS"
519765911,"Mouse VISp - L6","VIS"
519765913,"Mouse VISp - L6","VIS"
519765915,"Mouse VISp - L6","VIS"
519765917,"Mouse VISp - L6","VIS"
519765919,"Mouse VISp - L6","VIS"
519765921,"Mouse VISp - L6","VIS"
519765923,"Mouse VISp - L6","VIS"
519765925,"Mouse VISp - L6","VIS"
519765927,"Mouse VISp - L6","VIS"
519765929,"Mouse VISp - L6","VIS"
519765931,"Mouse VISp - L6","VIS"
519765933,"Mouse VISp - L6","VIS"
519765935,"Mouse VISp - L6","VIS"
519765937,"Mouse VISp - L6","VIS"
519765939,"Mouse VISp - L6","VIS"
519765941,"Mouse VISp - L6","VIS"
519765943,"Mouse VISp - L6","VIS"
519765945,"Mouse VISp - L6","VIS"
519765947,"Mouse VISp - L6","VIS"
519765949,"Mouse VISp - L6","VIS"
521820651,"Mouse VISp - L5","VIS"
521820653,"Mouse VISp - L5","VIS"
521820655,"Mouse VISp - L5","VIS"
521820657,"Mouse VISp - L5","VIS"
521820659,"Mouse VISp - L5","VIS"
521820661,"Mouse VISp - L5","VIS"
521820663,"Mouse VISp - L5","VIS"
521820665,"Mouse VISp - L5","VIS"
521820667,"Mouse VISp - L5","VIS"
521820669,"Mouse VISp - L5","VIS"
521820673,"Mouse VISp - L5","VIS"
521820675,"Mouse VISp - L5","VIS"
521820678,"Mouse VISp - L5","VIS"
521820680,"Mouse VISp - L5","VIS"
521820682,"Mouse VISp - L5","VIS"
521820685,"Mouse VISp - L5","VIS"
521820687,"Mouse VISp - L5","VIS"
521820689,"Mouse VISp - L5","VIS"
521820701,"Mouse VISp - L5","VIS"
521820703,"Mouse VISp - L5","VIS"
521820706,"Mouse VISp - L5","VIS"
521820708,"Mouse VISp - L5","VIS"
521820710,"Mouse VISp - L5","VIS"
521820732,"Mouse VISp - L6","VIS"
521820734,"Mouse VISp - L6","VIS"
521820737,"Mouse VISp - L6","VIS"
521820739,"Mouse VISp - L6","VIS"
521820741,"Mouse VISp - L6","VIS"
521820744,"Mouse VISp - L1","VIS"
521820746,"Mouse VISp - L1","VIS"
521820748,"Mouse VISp - L1","VIS"
521820751,"Mouse VISp - L5","VIS"
521820753,"Mouse VISp - L5","VIS"
521820755,"Mouse VISp - L5","VIS"
521820758,"Mouse VISp - L5","VIS"
521820760,"Mouse VISp - L5","VIS"
521820763,"Mouse VISp - L5","VIS"
521820765,"Mouse VISp - L5","VIS"
521820767,"Mouse VISp - L5","VIS"
521820770,"Mouse VISp - L2/3","VIS"
521820772,"Mouse VISp - L2/3","VIS"
521820774,"Mouse VISp - L2/3","VIS"
521820777,"Mouse VISp - L2/3","VIS"
521820779,"Mouse VISp - L2/3","VIS"
521820781,"Mouse VISp - L2/3","VIS"
521820785,"Mouse VISp - L2/3","VIS"
521820788,"Mouse VISp - L2/3","VIS"
521820791,"Mouse VISp - L5","VIS"
521820793,"Mouse VISp - L5","VIS"
521820797,"Mouse VISp - L5","VIS"
521820801,"Mouse VISp - L5","VIS"
521820803,"Mouse VISp - L5","VIS"
521820805,"Mouse VISp - L5","VIS"
521820808,"Mouse VISp - L5","VIS"
521820810,"Mouse VISp - L5","VIS"
521820813,"Mouse VISp - L5","VIS"
521820815,"Mouse VISp - L5","VIS"
521820817,"Mouse VISp - L5","VIS"
521820820,"Mouse VISp - L5","VIS"
521820822,"Mouse VISp - L5","VIS"
